id,name,slug,department_code,insee_code,postal_code,lat,lng,pop
378,Saint-Denis-lès-Bourg,saint-denis-les-bourg,01,01344,01000,46.2,5.2,5200
379,Massignieu-de-Rives,massignieu-de-rives,01,01239,01300,45.75,5.76667,600
380,Saint-Étienne-sur-Chalaronne,saint-etienne-sur-chalaronne,01,01351,01140,46.15,4.86667,1400
381,Bohas-Meyriat-Rignat,bohas-meyriat-rignat,01,01245,01250,46.1333,5.4,800
382,Chevry,chevry-01,01,01103,01170,46.2833,6.03333,1200
383,Fareins,fareins,01,01157,01480,46.0167,4.76667,2000
384,Gorrevod,gorrevod,01,01175,01190,46.4167,4.95,700
385,Valeins,valeins,01,01428,01140,46.1167,4.86667,100
386,Vieu-d'Izenave,vieu-d-izenave,01,01441,01430,46.0833,5.53333,700
387,Toussieux,toussieux,01,01423,01600,45.9667,4.83333,700
388,Arbigny,arbigny,01,01016,01190,46.4667,4.96667,400
389,Malafretaz,malafretaz,01,01229,01340,46.3167,5.15,900
390,Samognat,samognat,01,01392,01580,46.25,5.58333,700
391,Cras-sur-Reyssouze,cras-sur-reyssouze,01,01130,01340,46.3,5.16667,1200
392,Messimy-sur-Saône,messimy-sur-saone,01,01243,01480,46.0484,4.76473,1200
393,Pougny,pougny-01,01,01308,01550,46.1333,5.95,800
394,Sandrans,sandrans,01,01393,01400,46.0667,4.98333,500
395,Pont-de-Veyle,pont-de-veyle,01,01306,01290,46.2667,4.88333,1500
396,Mijoux,mijoux,01,01247,01170,46.3667,6.0,400
397,Saint-Jean-de-Gonville,saint-jean-de-gonville,01,01360,01630,46.2167,5.95,1400
398,Saint-André-le-Bouchoux,saint-andre-le-bouchoux,01,01335,01240,46.1167,5.08333,300
399,Chaneins,chaneins,01,01083,01990,46.1,4.85,800
400,Joyeux,joyeux,01,01198,01800,45.95,5.1,200
401,Tramoyes,tramoyes,01,01424,01390,45.8667,4.96667,1600
402,Biziat,biziat,01,01046,01290,46.2167,4.93333,800
403,Izenave,izenave,01,01191,01430,46.0333,5.53333,200
404,Belmont-Luthézieu,belmont-luthezieu,01,01036,01260,45.8795,5.66167,500
405,Arbent,arbent,01,01014,01100,46.3,5.68333,3400
406,Sutrieu,sutrieu,01,01414,01260,45.95,5.65,200
407,Serrières-de-Briord,serrieres-de-briord,01,01403,01470,45.8081,5.45445,1100
408,Aranc,aranc,01,01012,01110,46.0,5.5,300
409,Chaley,chaley,01,01076,01230,45.95,5.53333,100
410,Curciat-Dongalon,curciat-dongalon,01,01139,01560,46.4667,5.15,400
411,Loyettes,loyettes,01,01224,01360,45.7667,5.2,2400
412,Gex,gex,01,01173,01170,46.3333,6.06667,9700
413,Courtes,courtes,01,01128,01560,46.4667,5.1,300
414,Béréziat,bereziat,01,01040,01340,46.3667,5.05,400
415,Lapeyrouse,lapeyrouse-01,01,01207,01330,45.9833,4.96667,300
416,Apremont,apremont-01,01,01011,01100,46.2083,5.65833,300
417,Villieu-Loyes-Mollon,villieu-loyes-mollon,01,01450,01800,45.9206,5.22223,2900
418,Leyment,leyment,01,01213,01150,45.9167,5.3,1300
419,Étrez,etrez,01,01154,01340,46.3333,5.18333,800
420,Gercy,gercy,02,02341,02140,49.8167,3.86667,300
421,Villemontoire,villemontoire,02,02804,02210,49.3,3.33333,200
422,Brancourt-le-Grand,brancourt-le-grand,02,02112,02110,49.9667,3.38333,600
423,Licy-Clignon,licy-clignon,02,02428,02810,49.1,3.26667,100
424,Proisy,proisy,02,02624,02120,49.9,3.73333,300
425,Chambry,chambry-02,02,02157,02000,49.6,3.65,700
426,Mont-Saint-Jean,mont-saint-jean-02,02,02522,02360,49.7833,4.2,100
427,Morgny-en-Thiérache,morgny-en-thierache,02,02526,02360,49.7667,4.06667,100
428,Mesnil-Saint-Laurent,mesnil-saint-laurent,02,02481,02720,49.8333,3.35,400
429,Annois,annois,02,02019,02480,49.7167,3.16667,400
430,Brunehamel,brunehamel,02,02126,02360,49.7667,4.18333,500
431,Audignicourt,audignicourt,02,02034,02300,49.4833,3.13333,100
432,Montigny-sur-Crécy,montigny-sur-crecy,02,02517,02270,49.7167,3.58333,300
433,Lor,lor,02,02440,02190,49.5333,4.05,100
434,Chivres-en-Laonnois,chivres-en-laonnois,02,02189,02350,49.6333,3.85,400
435,Saint-Gobain,saint-gobain,02,02680,02410,49.6,3.38333,2300
436,Ugny-le-Gay,ugny-le-gay,02,02754,02300,49.6667,3.16667,200
437,Happencourt,happencourt,02,02367,02480,49.7833,3.18333,200
438,Prouvais,prouvais,02,02626,02190,49.4667,3.98333,400
439,Azy-sur-Marne,azy-sur-marne,02,02042,02400,49.0,3.36667,400
440,Terny-Sorny,terny-sorny,02,02739,02880,49.45,3.36667,300
441,Droizy,droizy,02,02272,02210,49.2833,3.38333,100
442,Pignicourt,pignicourt,02,02601,02190,49.4167,4.03333,100
443,Moussy-Verneuil,moussy-verneuil,02,02531,02160,49.4167,3.63333,100
444,Aguilcourt,aguilcourt,02,02005,02190,49.4,3.96667,300
445,Montaigu,montaigu-02,02,02498,02820,49.5333,3.83333,700
446,Moulins,moulins-02,02,02530,02160,49.4167,3.68333,100
447,Saulchery,saulchery,02,02701,02310,48.9833,3.3,700
448,Nanteuil-la-Fosse,nanteuil-la-fosse,02,02537,02880,49.4333,3.45,100
449,Guignicourt,guignicourt,02,02360,02190,49.4333,3.96667,2100
450,Bucy-le-Long,bucy-le-long,02,02131,02880,49.4,3.38333,2000
451,Longpont,longpont,02,02438,02600,49.2667,3.21667,300
452,Montgobert,montgobert,02,02506,02600,49.3,3.15,200
453,Noircourt,noircourt,02,02556,02340,49.6667,4.1,100
454,Rozet-Saint-Albin,rozet-saint-albin,02,02662,02210,49.2,3.3,300
455,Chivy-lès-Étouvelles,chivy-les-etouvelles,02,02191,02000,49.5167,3.58333,500
456,Chavonne,chavonne,02,02176,02370,49.4,3.56667,200
457,Artonges,artonges,02,02026,02330,48.9333,3.55,200
458,Oisy,oisy-02,02,02569,02450,50.0167,3.66667,400
459,Juvigny,juvigny-02,02,02398,02880,49.45,3.31667,300
460,Marchais-en-Brie,marchais-en-brie,02,02458,02540,48.8833,3.48333,300
461,Bouconville-Vauclair,bouconville-vauclair,02,02102,02860,49.4656,3.75556,200
462,La Bouteille,bouteille,02,02109,02140,49.8667,3.96667,500
463,Ly-Fontaine,ly-fontaine,02,02446,02440,49.7167,3.3,100
464,Logny-lès-Aubenton,logny-les-aubenton,02,02435,02500,49.8333,4.2,100
465,Cuirieux,cuirieux,02,02248,02350,49.6833,3.81667,200
466,Iron,iron,02,02386,02510,49.95,3.66667,200
467,Joncourt,joncourt,02,02392,02420,49.95,3.3,300
468,Effry,effry,02,02275,02500,49.9333,4.0,400
469,Jumigny,jumigny,02,02396,02160,49.4167,3.71667,100
470,Chaourse,chaourse,02,02160,02340,49.7,4.0,600
471,Saint-Rémy-Blanzy,saint-remy-blanzy,02,02693,02210,49.2333,3.3,200
472,Beaumont-en-Beine,beaumont-en-beine,02,02056,02300,49.7,3.13333,200
473,Le Plessier-Huleu,plessier-huleu,02,02606,02210,49.2333,3.35,100
474,Estrées,estrees-02,02,02291,02420,49.9667,3.28333,400
475,Baulne-en-Brie,baulne-en-brie,02,02053,02330,48.9833,3.61667,300
476,Guivry,guivry,02,02362,02300,49.65,3.11667,300
477,Variscourt,variscourt,02,02761,02190,49.4167,3.98333,200
478,Châtillon-sur-Oise,chatillon-sur-oise,02,02170,02240,49.7833,3.4,100
479,Soissons,soissons,02,02722,02200,49.3667,3.33333,28500
480,Bray-Saint-Christophe,bray-saint-christophe,02,02117,02480,49.7667,3.15,100
481,Le Hérie-la-Viéville,herie-la-vieville,02,02379,02120,49.8167,3.63333,200
482,Aubenton,aubenton,02,02031,02500,49.8333,4.2,700
483,Braye,braye,02,02118,02880,49.4333,3.36667,100
484,Brissay-Choigny,brissay-choigny,02,02123,02240,49.7167,3.36667,300
485,Remaucourt,remaucourt-02,02,02637,02100,49.9,3.33333,300
486,Seraucourt-le-Grand,seraucourt-le-grand,02,02710,02790,49.7833,3.21667,800
487,Berry-au-Bac,berry-au-bac,02,02073,02190,49.4,3.9,500
488,Vivaise,vivaise,02,02821,02870,49.6167,3.56667,800
489,Proviseux-et-Plesnoy,proviseux-et-plesnoy,02,02627,02190,49.4667,4.0,100
490,Caumont,caumont-02,02,02145,02300,49.6167,3.18333,600
491,Villers-le-Sec,villers-le-sec-02,02,02813,02240,49.7833,3.5,300
492,Vichel-Nanteuil,vichel-nanteuil,02,02796,02210,49.1833,3.28333,100
493,Romery,romery-02,02,02654,02120,49.9,3.73333,100
494,Fontaine-lès-Clercs,fontaine-les-clercs,02,02320,02680,49.8,3.21667,300
495,Chéry-lès-Pouilly,chery-les-pouilly,02,02180,02000,49.65,3.6,700
496,Pithon,pithon,02,02604,02480,49.75,3.1,100
497,Beaurieux,beaurieux-02,02,02058,02160,49.4,3.73333,800
498,Sinceny,sinceny,02,02719,02300,49.6,3.25,2200
499,Bouffignereux,bouffignereux,02,02104,02160,49.3667,3.85,100
500,Saint-Gengoulph,saint-gengoulph,02,02679,02810,49.1167,3.21667,100
501,Pargny-les-Bois,pargny-les-bois,02,02591,02270,49.7167,3.61667,100
502,Montigny-l'Allier,montigny-l-allier,02,02512,02810,49.1167,3.1,300
503,Beuvardes,beuvardes,02,02083,02130,49.15,3.48333,700
504,Cuissy-et-Geny,cuissy-et-geny,02,02252,02160,49.4167,3.7,100
505,Reuilly-Sauvigny,reuilly-sauvigny,02,02645,02850,49.0667,3.55,200
506,Vailly-sur-Aisne,vailly-sur-aisne,02,02758,02370,49.4167,3.51667,2100
507,Bièvres,bievres-02,02,02088,02860,49.5,3.71667,100
508,Berny-Rivière,berny-riviere,02,02071,02290,49.4167,3.15,600
509,Perles,perles,02,02597,02160,49.3167,3.65,100
510,Fontenelle-en-Brie,fontenelle-en-brie,02,02325,02540,48.9167,3.48333,200
511,Neuflieux,neuflieux,02,02542,02300,49.6,3.16667,100
512,Sainte-Croix,sainte-croix-02,02,02675,02820,49.4833,3.78333,100
513,Pargny-la-Dhuys,pargny-la-dhuys,02,02590,02330,48.95,3.55,200
514,Brenelle,brenelle,02,02120,02220,49.3667,3.53333,200
515,Urvillers,urvillers,02,02756,02690,49.7833,3.31667,600
516,Laversine,laversine,02,02415,02600,49.35,3.16667,100
517,Origny-Sainte-Benoite,origny-sainte-benoite,02,02575,02390,49.8333,3.5,1700
518,Cuiry-Housse,cuiry-housse,02,02249,02220,49.3,3.48333,100
519,La Neuville-lès-Dorengt,neuville-les-dorengt,02,02548,02450,49.9667,3.68333,400
520,Blanzy-lès-Fismes,blanzy-les-fismes,02,02091,02160,49.3333,3.66667,100
521,Hargicourt,hargicourt-02,02,02370,02420,49.9623,3.18,500
522,Villers-sur-Fère,villers-sur-fere,02,02816,02130,49.1833,3.53333,500
523,La Hérie,herie,02,02378,02500,49.8833,4.05,200
524,Bonnesvalyn,bonnesvalyn,02,02099,02400,49.1167,3.31667,200
525,Haution,haution,02,02377,02140,49.85,3.83333,100
526,Berzy-le-Sec,berzy-le-sec,02,02077,02200,49.3333,3.31667,400
527,La Vallée-au-Blé,vallee-au-ble,02,02759,02140,49.8667,3.78333,300
528,Le Catelet,catelet,02,02143,02420,50.0,3.25,200
529,Gizy,gizy,02,02346,02350,49.6,3.76667,700
530,Saint-Algis,saint-algis,02,02670,02260,49.8833,3.81667,200
531,Saint-Aubin,saint-aubin-02,02,02671,02300,49.5167,3.18333,300
532,Bancigny,bancigny,02,02044,02140,49.8,4.01667,0
533,Villeneuve-sur-Fère,villeneuve-sur-fere,02,02806,02130,49.1833,3.46667,300
534,Fleury,fleury-02,02,02316,02600,49.2581,3.15639,100
535,Quincy-sous-le-Mont,quincy-sous-le-mont,02,02633,02220,49.3,3.55,100
536,Besny-et-Loizy,besny-et-loizy,02,02080,02870,49.6,3.58333,400
537,Chéry-lès-Rozoy,chery-les-rozoy,02,02181,02360,49.7167,4.08333,100
538,Chauny,chauny,02,02173,02300,49.6167,3.21667,12100
539,Sommette-Eaucourt,sommette-eaucourt,02,02726,02480,49.7333,3.11667,100
540,Lierval,lierval,02,02429,02860,49.4833,3.61667,100
541,Chézy-sur-Marne,chezy-sur-marne,02,02186,02570,48.9833,3.36667,1300
542,Oulches-la-Vallée-Foulon,oulches-la-vallee-foulon,02,02578,02160,49.4333,3.75,100
543,Anizy-le-Château,anizy-le-chateau,02,02018,02320,49.5,3.45,1900
544,Maizy,maizy,02,02453,02160,49.3833,3.73333,400
545,Fourdrain,fourdrain,02,02329,02870,49.6,3.46667,400
546,Nampteuil-sous-Muret,nampteuil-sous-muret,02,02536,02200,49.3,3.41667,100
547,Urcel,urcel,02,02755,02000,49.5,3.55,600
548,Louâtre,louatre,02,02441,02600,49.25,3.25,200
549,Barzy-en-Thiérache,barzy-en-thierache,02,02050,02170,50.0333,3.75,300
550,Condé-en-Brie,conde-en-brie,02,02209,02330,49.0,3.55,700
551,Dampleux,dampleux,02,02259,02600,49.25,3.15,400
552,Sommelans,sommelans,02,02724,02470,49.1333,3.3,100
553,Pontruet,pontruet,02,02615,02490,49.9,3.23333,300
554,Oigny-en-Valois,oigny-en-valois,02,02568,02600,49.2167,3.13333,200
555,Loupeigne,loupeigne,02,02442,02130,49.25,3.53333,100
556,Lhuys,lhuys,02,02427,02220,49.2833,3.55,100
557,Éparcy,eparcy,02,02278,02500,49.8667,4.06667,0
558,La Chapelle-Monthodon,chapelle-monthodon,02,02161,02330,49.0167,3.63333,200
559,Morsain,morsain,02,02527,02290,49.45,3.18333,400
560,Jaulgonne,jaulgonne,02,02389,02850,49.0833,3.53333,700
561,Chermizy-Ailles,chermizy-ailles,02,02178,02860,49.4667,3.73333,100
562,Becquigny,becquigny-02,02,02061,02110,50.0173,3.46973,300
563,Festieux,festieux,02,02309,02840,49.5167,3.75,500
564,Villers-lès-Guise,villers-les-guise,02,02814,02120,49.9,3.68333,200
565,Nampcelles-la-Cour,nampcelles-la-cour,02,02535,02140,49.7833,4.0,100
566,Montigny-en-Arrouaise,montigny-en-arrouaise,02,02511,02110,49.9,3.48333,300
567,Berrieux,berrieux,02,02072,02820,49.4833,3.85,200
568,Chigny,chigny,02,02188,02120,49.9167,3.76667,200
569,Muret-et-Crouttes,muret-et-crouttes,02,02533,02210,49.2833,3.41667,100
570,Flavigny-le-Grand-et-Beaurain,flavigny-le-grand-et-beaurain,02,02313,02120,49.8909,3.66473,500
571,Laon,laon,02,02408,02000,49.5667,3.61667,26200
572,Saint-Clément,saint-clement-02,02,02674,02360,49.7667,4.06667,100
573,Dercy,dercy,02,02261,02270,49.7,3.68333,400
574,Anguilcourt-le-Sart,anguilcourt-le-sart,02,02017,02800,49.6833,3.43333,300
575,Villers-en-Prayères,villers-en-prayeres,02,02811,02160,49.3833,3.66667,100
576,Chalandry,chalandry,02,02156,02270,49.6833,3.63333,200
577,Laval-en-Laonnois,laval-en-laonnois,02,02413,02860,49.5,3.6,300
578,Fressancourt,fressancourt,02,02335,02800,49.6167,3.41667,200
579,Le Sourd,sourd,02,02731,02140,49.8667,3.75,200
580,Fontaine-Notre-Dame,fontaine-notre-dame-02,02,02322,02110,49.8833,3.43333,400
581,Chéry-Chartreuve,chery-chartreuve,02,02179,02220,49.2667,3.61667,300
582,Mortefontaine,mortefontaine-02,02,02528,02600,49.3317,3.07611,200
583,Serain,serain,02,02709,02110,50.0167,3.36667,400
584,Maast-et-Violaine,maast-et-violaine,02,02447,02220,49.2833,3.45,200
585,Neuville-sur-Ailette,neuville-sur-ailette,02,02550,02860,49.4667,3.7,100
586,Francilly-Selency,francilly-selency,02,02330,02760,49.85,3.23333,500
587,Bézu-le-Guéry,bezu-le-guery,02,02084,02310,49.0167,3.23333,300
588,Marle,marle,02,02468,02250,49.7333,3.76667,2400
589,Lemé,leme-02,02,02416,02140,49.8333,3.76667,500
590,Cierges,cierges,02,02193,02130,49.1667,3.6,100
591,Craonne,craonne,02,02234,02160,49.4333,3.78333,100
592,Courtemont-Varennes,courtemont-varennes,02,02228,02850,49.0667,3.55,300
593,Pommiers,pommiers-02,02,02610,02200,49.4,3.26667,600
594,Gland,gland-02,02,02347,02400,49.05,3.46667,500
595,Landouzy-la-Cour,landouzy-la-cour,02,02404,02140,49.85,3.98333,100
596,Montigny-lès-Condé,montigny-les-conde,02,02515,02330,48.9833,3.56667,100
597,Leuilly-sous-Coucy,leuilly-sous-coucy,02,02423,02380,49.4833,3.33333,400
598,Ploisy,ploisy,02,02607,02200,49.3333,3.3,100
599,Serval,serval,02,02715,02160,49.35,3.68333,0
600,Billy-sur-Ourcq,billy-sur-ourcq,02,02090,02210,49.2167,3.3,200
601,Ambrief,ambrief,02,02012,02200,49.3167,3.4,100
602,Prisces,prisces,02,02623,02140,49.7833,3.86667,100
603,Roupy,roupy,02,02658,02590,49.8167,3.18333,200
604,Ronchères,roncheres-02,02,02655,02130,49.15,3.6,100
605,Lugny,lugny-02,02,02444,02140,49.7833,3.81667,100
606,Chézy-en-Orxois,chezy-en-orxois,02,02185,02810,49.1333,3.18333,400
607,Dhuizel,dhuizel,02,02263,02220,49.3667,3.61667,100
608,Étampes-sur-Marne,etampes-sur-marne,02,02292,02400,49.0333,3.41667,1200
609,Vaux-en-Vermandois,vaux-en-vermandois,02,02772,02590,49.8167,3.15,200
610,Boué,boue,02,02103,02450,50.0167,3.7,1200
611,La Fère,fere,02,02304,02800,49.6667,3.36667,3000
612,Saint-Michel,saint-michel-02,02,02684,02830,49.9167,4.13333,3500
613,Castres,castres-02,02,02142,02680,49.8,3.23333,200
614,Mesbrecourt-Richecourt,mesbrecourt-richecourt,02,02480,02270,49.7,3.55,300
615,Beugneux,beugneux,02,02082,02210,49.2333,3.41667,100
616,Clermont-les-Fermes,clermont-les-fermes,02,02200,02340,49.6667,3.95,100
617,Condren,condren,02,02212,02700,49.6167,3.28333,700
618,Franqueville,franqueville-02,02,02331,02140,49.81,3.80945,100
619,Arcy-Sainte-Restitue,arcy-sainte-restitue,02,02022,02130,49.25,3.46667,400
620,Burelles,burelles,02,02136,02140,49.7833,3.9,100
621,Rocourt-Saint-Martin,rocourt-saint-martin,02,02649,02210,49.15,3.38333,300
622,Commenchon,commenchon,02,02207,02300,49.6333,3.16667,200
623,Voulpaix,voulpaix,02,02826,02140,49.8333,3.83333,400
624,Bucy-lès-Cerny,bucy-les-cerny,02,02132,02870,49.5833,3.51667,200
625,Renansart,renansart,02,02640,02240,49.7167,3.45,200
626,Presles-et-Boves,presles-et-boves,02,02620,02370,49.4,3.55,400
627,Lavaqueresse,lavaqueresse,02,02414,02450,49.95,3.70833,200
628,Cuffies,cuffies,02,02245,02880,49.4167,3.31667,1700
629,Villequier-Aumont,villequier-aumont,02,02807,02300,49.65,3.2,600
630,Vendelles,vendelles,02,02774,02490,49.9167,3.13333,100
631,Attilly,attilly,02,02029,02490,49.85,3.16667,400
632,Berlancourt,berlancourt-02,02,02068,02250,49.7787,3.75806,100
633,Grisolles,grisolles-02,02,02356,02210,49.15,3.35,200
634,Courcelles-sur-Vesle,courcelles-sur-vesle,02,02224,02220,49.3381,3.57195,300
635,Sons-et-Ronchères,sons-et-roncheres,02,02727,02270,49.75,3.66667,200
636,Seringes-et-Nesles,seringes-et-nesles,02,02713,02130,49.2,3.53333,300
637,Grandlup-et-Fay,grandlup-et-fay,02,02353,02350,49.6667,3.73333,300
638,Coincy,coincy-02,02,02203,02210,49.1667,3.41667,1300
639,Marly-Gomont,marly-gomont,02,02469,02120,49.9,3.8,400
640,Macogny,macogny,02,02449,02470,49.1667,3.23333,100
641,Tartiers,tartiers,02,02736,02290,49.4333,3.23333,200
642,Gibercourt,gibercourt,02,02345,02440,49.7333,3.28333,0
643,Pontru,pontru,02,02614,02490,49.9,3.21667,300
644,Trélou-sur-Marne,trelou-sur-marne,02,02748,02850,49.077,3.60695,1000
645,La Ville-aux-Bois-lès-Dizy,ville-aux-bois-les-dizy,02,02802,02340,49.6612,3.99334,200
646,Amigny-Rouy,amigny-rouy,02,02014,02700,49.6,3.3,700
647,Charmes,charmes-02,02,02165,02800,49.65,3.38333,1700
648,Viffort,viffort,02,02800,02540,48.9667,3.45,300
649,Mâchecourt,machecourt,02,02448,02350,49.6583,3.84167,100
650,Nogent-l'Artaud,nogent-l-artaud,02,02555,02310,48.9667,3.31667,2100
651,Tannières,tannieres,02,02735,02220,49.2833,3.55,0
652,Saint-Erme-Outre-et-Ramecourt,saint-erme-outre-et-ramecourt,02,02676,02820,49.5167,3.85,1800
653,Jouaignes,jouaignes,02,02393,02220,49.3,3.5,200
654,Vaucelles-et-Beffecourt,vaucelles-et-beffecourt,02,02765,02000,49.5333,3.55,200
655,Lesquielles-Saint-Germain,lesquielles-saint-germain,02,02422,02120,49.9333,3.61667,900
656,Aizy-Jouy,aizy-jouy,02,02008,02370,49.4348,3.51639,300
657,Faucoucourt,faucoucourt,02,02301,02320,49.5333,3.46667,300
658,Chavigny,chavigny-02,02,02175,02880,49.4333,3.3,200
659,Veuilly-la-Poterie,veuilly-la-poterie,02,02792,02810,49.0833,3.21667,100
660,Mézy-Moulins,mezy-moulins,02,02484,02650,49.0667,3.5,500
661,Gernicourt,gernicourt,02,02344,02160,49.4,3.86667,100
662,Quincy-Basse,quincy-basse,02,02632,02380,49.5167,3.38333,100
663,Sergy,sergy-02,02,02712,02130,49.1833,3.56667,200
664,Toulis-et-Attencourt,toulis-et-attencourt,02,02745,02250,49.6833,3.73333,100
665,Puiseux-en-Retz,puiseux-en-retz,02,02628,02600,49.3,3.13333,200
666,Leuze,leuze,02,02425,02500,49.85,4.15,200
667,Crézancy,crezancy,02,02239,02650,49.05,3.5,1100
668,Noyales,noyales,02,02563,02120,49.9,3.55,200
669,Marigny-en-Orxois,marigny-en-orxois,02,02465,02810,49.0667,3.21667,500
670,Foreste,foreste,02,02327,02590,49.8167,3.1,200
671,Wissignicourt,wissignicourt,02,02834,02320,49.5333,3.43333,100
672,Tavaux-et-Pontséricourt,tavaux-et-pontsericourt,02,02737,02250,49.7333,3.91667,600
673,Saponay,saponay,02,02699,02130,49.2167,3.48333,300
674,Ébouleau,ebouleau,02,02274,02350,49.6667,3.86667,200
675,Orainville,orainville,02,02572,02190,49.3833,4.01667,500
676,Missy-lès-Pierrepont,missy-les-pierrepont,02,02486,02350,49.6333,3.8,100
677,Neuilly-Saint-Front,neuilly-saint-front,02,02543,02470,49.1667,3.26667,2200
678,Tergnier,tergnier,02,02738,02700,49.65,3.3,14500
679,La Ferté-Milon,ferte-milon,02,02307,02460,49.1667,3.11667,2300
680,Bassoles-Aulers,bassoles-aulers,02,02052,02380,49.5333,3.38333,100
681,Le Verguier,verguier,02,02782,02490,49.9333,3.16667,200
682,Ostel,ostel,02,02577,02370,49.4333,3.56667,100
683,Sissy,sissy,02,02721,02240,49.8,3.43333,500
684,Leury,leury,02,02424,02880,49.4333,3.33333,100
685,La Croix-sur-Ourcq,croix-sur-ourcq,02,02241,02210,49.1667,3.35,100
686,Pernant,pernant,02,02598,02200,49.3833,3.23333,700
687,Étreux,etreux,02,02298,02510,49.9833,3.65,1600
688,Bruys,bruys,02,02129,02220,49.2667,3.56667,0
689,Fontenelle,fontenelle-02,02,02324,02170,50.0333,3.86667,300
690,Cerseuil,cerseuil,02,02152,02220,49.3333,3.51667,100
691,Voharies,voharies,02,02823,02140,49.7833,3.8,100
692,Saint-Pierre-Aigle,saint-pierre-aigle,02,02687,02600,49.3167,3.18333,400
693,Saint-Martin-Rivière,saint-martin-riviere,02,02683,02110,50.05,3.53333,100
694,Nanteuil-Notre-Dame,nanteuil-notre-dame,02,02538,02210,49.2,3.4,100
695,Selens,selens,02,02704,02300,49.5,3.2,200
696,Monthenault,monthenault,02,02508,02860,49.4833,3.66667,100
697,Saint-Eugène,saint-eugene-02,02,02677,02330,49.0167,3.53333,200
698,Étouvelles,etouvelles,02,02294,02000,49.5333,3.58333,200
699,Faverolles,faverolles-02,02,02302,02600,49.2242,3.17639,300
700,Lislet,lislet,02,02433,02340,49.6833,4.01667,200
701,Vendeuil,vendeuil,02,02775,02800,49.7167,3.35,900
702,Folembray,folembray,02,02318,02670,49.55,3.28333,1500
703,Courbes,courbes,02,02222,02800,49.6833,3.45,0
704,Chacrise,chacrise,02,02154,02200,49.3,3.4,300
705,Serches,serches,02,02711,02220,49.35,3.45,300
706,Acy,acy,02,02003,02200,49.35,3.41667,900
707,Verneuil-sous-Coucy,verneuil-sous-coucy,02,02786,02380,49.5333,3.31667,100
708,Bazoches-sur-Vesles,bazoches-sur-vesles,02,02054,02220,49.3073,3.61861,400
709,Mauregny-en-Haye,mauregny-en-haye,02,02472,02820,49.5333,3.8,400
710,Hartennes-et-Taux,hartennes-et-taux,02,02372,02210,49.2667,3.35,300
711,Vasseny,vasseny,02,02763,02220,49.35,3.48333,200
712,Merval,merval,02,02479,02160,49.35,3.7,100
713,Corcy,corcy,02,02216,02600,49.25,3.21667,300
714,Bony,bony,02,02100,02420,49.9833,3.21667,100
715,Breny,breny,02,02121,02210,49.1833,3.35,300
716,Brécy,brecy-02,02,02119,02210,49.15,3.43333,300
717,Bruyères-sur-Fère,bruyeres-sur-fere,02,02127,02130,49.1833,3.43333,200
718,Flavy-le-Martel,flavy-le-martel,02,02315,02520,49.7167,3.2,1600
719,Pancy-Courtecon,pancy-courtecon,02,02583,02860,49.4667,3.65,0
720,Bosmont-sur-Serre,bosmont-sur-serre,02,02101,02250,49.7333,3.86667,200
